,id,user_location,date,text,hashtags,source,retweets,favorites,is_retweet
165532,1426344674583666691,,2021-08-14 00:47:25,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/h1Q10xzusE,['Sinopharm'],Twitter for Android,1,0,False
64115,1383488929857376266,,2021-04-17 18:33:59,"Seriously, #conservative or #liberal... if you believe the #moderna, #pfizer, or #JohnsonandJohnson #covid… https://t.co/XbPbhaahkx","['conservative', 'liberal', 'moderna', 'pfizer', 'JohnsonandJohnson', 'covid']",Twitter for iPhone,0,2,False
115928,1409919795173023746,,2021-06-29 17:00:48,"560076, 
AGE 45+
198-D1, 197-D2 slots,
#COVAXIN on 30-06-2021
@ Fortis Hospital BG ROAD P3(1200Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
177201,1429312982052270080,"Bengaluru, India",2021-08-22 05:22:24,"Pincode: 560103
COVAXIN - Dose 1: 20 slots

Age: 18 and above  (All Ages)
Date: 27 Aug 2021
Fees: ₹1200
MOTHERHOOD… https://t.co/Pe0ZWDynJ1",,CowinAlertsBot,0,0,False
62790,1384528583159287810,"Los Angeles,CA",2021-04-20 15:25:12,I’m ready for my second vaccine shot this am! Thanks #moderna and to all the workers who have made this available a… https://t.co/HM6RHC245p,['moderna'],Instagram,0,0,False
90416,1400142077569093633,"La Jolla, CA, USA",2021-06-02 17:27:39,How well does the immune system remember the different #COVID19 vaccines? 💉@10News reporter @10NewsAarons came to L… https://t.co/edS7Ht28GZ,['COVID19'],Twitter Web App,0,0,False
193293,1443503500256763907,England,2021-09-30 09:10:28,Bevan Costello: 65-year-old Australian indigenous elder receives second Pfizer mRNA injection during televised even… https://t.co/5fi3662oFR,,Twitter Web App,9,13,False
62970,1384323043158155264,"California, USA",2021-04-20 01:48:27,Military says no to the vaccine ! #covid #vaccine #Moderna #Pfizer #M#Astra Zeneca #jab #Fauci https://t.co/24MjPABoYs,"['covid', 'vaccine', 'Moderna', 'Pfizer', 'jab', 'Fauci']",Twitter for iPhone,2,12,False
172358,1429324354433785856,United Arab Emirates,2021-08-22 06:07:36,Getting my Booster today #Sinopharm #BoosterShots,"['Sinopharm', 'BoosterShots']",Twitter for iPhone,0,0,False
152408,1422000075950067712,United States Circus,2021-08-02 01:03:32,United States needs #COVAXIN give the people the best #vaccine @Ocugen @US_FDA @FDA @BharatBiotech @WHO https://t.co/AIf28aY3ZL,"['COVAXIN', 'vaccine']",Twitter for iPhone,0,1,False
81202,1396172487113809922,,2021-05-22 18:33:55,The effects of #RussianPropaganda in #Latvia. Ethnic Russians would prefer to do four 26-hour drives to/ from San M… https://t.co/ePTTHomXre,"['RussianPropaganda', 'Latvia']",Twitter Web App,0,0,False
74632,1394576671089434624,,2021-05-18 08:52:43,"Get your jab too, quickly. Got mine at the councillor’s office of ward 26(MCG)  Gurugram. #cowin #GetVaccinated… https://t.co/gH3DSu03uW","['cowin', 'GetVaccinated']",Twitter for iPhone,0,0,False
78713,1396467412225216512,"Lahore, Pakistan",2021-05-23 14:05:50,"Thats the tweet @CMShehbaz!
#vaccinated
#Sinovac https://t.co/eexkyBjCuy","['vaccinated', 'Sinovac']",Twitter for Android,1,4,False
223136,1459243580132708355,"New Delhi, India",2021-11-12 19:35:55,"@BharatBiotech when will covaxin will be approved by @GovCanHealth . Pls tell
#Covaxin 
#ocgn 
@Ocugen","['Covaxin', 'ocgn']",Twitter for iPhone,1,2,False
89978,1399743228081950721,India,2021-06-01 15:02:46,"#WHO approves #COVID19 vaccine made by #Sinovac Biotech for emergency use listing, 2nd Chinese-produced shot to get… https://t.co/3KIc2B3X9u","['WHO', 'COVID19', 'Sinovac']",TweetDeck,1,0,False
61335,1384449324713750529,South Africa,2021-04-20 10:10:15,"Egypt to purchase 20-million doses of Sinopharm vaccine
https://t.co/xqAblpUl2S

#Egypt #Covid19 #Sinopharm #Vaccine","['Egypt', 'Covid19', 'Sinopharm', 'Vaccine']",Hootsuite Inc.,0,0,False
29607,1371528488084242432,,2021-03-15 18:27:27,Absolute fake about @sputnikvaccine but still 160+ retweets. @27khv  #SputnikVaccinated #sputnikv https://t.co/z3X6eEoYvU,"['SputnikVaccinated', 'sputnikv']",Twitter for iPad,0,0,False
166141,1426210764738547715,日本,2021-08-13 15:55:18,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/G6tO6RsT5Y,['Sinopharm'],Twitter Web App,0,0,False
157509,1423508962507296768,"Naval Base Kitsap, WA",2021-08-06 04:59:18,@Reuters_Health If it’s so safe and effective REMOVE THE INDEMNITY CLAUSE #COVAXIN NOW  https://t.co/rJvMsJkfGv,['COVAXIN'],Twitter for iPhone,0,0,False
212406,1451516843190013954,,2021-10-22 11:52:37,BLUF: #Putin screwed the pooch by focusing more of disparaging proven vaccines than convincing his #Russian serfs h… https://t.co/n45NDBS0qh,"['Putin', 'Russian']",Twitter Web App,0,1,False
164269,1426054358056112129,"Bengaluru, India",2021-08-13 05:33:48,"Pincode: 560103
COVAXIN - Dose 1: 30 slots

Age: 18 and above  (All Ages)
Date: 16 Aug 2021
Fees: ₹1200
MOTHERHOOD… https://t.co/dfMKSPOkeo",,CowinAlertsBot,0,0,False
153635,1421407049901092865,South Africa,2021-07-31 09:47:03,Even if they bribe me with $100 or threat of not traveling I want #SputnikV,['SputnikV'],Twitter for Android,0,0,False
218346,1456809974663892992,,2021-11-06 02:25:38,$OCGN India has reached over 1 billion people vaccinated just with 2 home made 💉 #Covaxin #Covishield &amp; guess what.… https://t.co/qmd8WHruNh,"['Covaxin', 'Covishield']",Twitter for iPhone,0,2,False
145804,1418752903427215362,"Bengaluru, India",2021-07-24 02:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 24/07 at 07:30AM
FREE Slots 
#COVISHIELD - Dose1:148, Dose2:0
P… https://t.co/GCkZpqNMur","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",VaxBlr,0,0,False
9459,1362033567291777027,Greeks Are Everywhere! ,2021-02-17 13:38:02,"#Moderna to Send 300 Million More Vaccine Doses to #EU in 2021, 2022 https://t.co/f4vPR6rwsO","['Moderna', 'EU']",dlvr.it,0,1,False
29219,1371613816061100033,England the Beautiful,2021-03-16 00:06:31,"Next up on the #CovidVaccine hit list is that the #OxfordAstraZeneca vaccine causing blood clots (thrombus).

Spoil… https://t.co/IuoDU62K7V","['CovidVaccine', 'OxfordAstraZeneca']",Twitter Web App,3,11,False
5153,1357023304285118467,,2021-02-03 17:49:02,Is it safe and effective to give a second dose of Pfizer-BioNTech covid-19 vaccine after 12 weeks? Do we have any e… https://t.co/LE05YOe57g,,Twitter for iPhone,0,11,False
140968,1415947314724802561,🇪🇺,2021-07-16 08:12:01,"#Hungary has greenlighted voluntary 3rd #COVID19 #vaccine - we ran out of #SputnikV, low on #AstraZeneca, so most l… https://t.co/ADSeXgaxG5","['Hungary', 'COVID19', 'vaccine', 'SputnikV', 'AstraZeneca']",Twitter for Android,1,1,False
208266,1451622992635645958,"Washington, DC",2021-10-22 18:54:25,#PublicHealth pros: we’ve updated our messaging guidance on #Moderna and J&amp;J #COVID19 boosters to help you answer t… https://t.co/ILgKhfkquP,"['PublicHealth', 'Moderna', 'COVID19']",Twitter Web App,0,0,False
107203,1407565519369031681,Mumbai,2021-06-23 05:05:45,"At ave jab rate of 5 million/day, India will surpass US (ave 1 million/day) by next week in total number of vaccine… https://t.co/HKFN5B6d1M",,Twitter for iPhone,15,70,False
213362,1454861249649385477,,2021-10-31 17:22:06,#SergioAguero and his legal representative(s) must demand extensive medical examinations in order to determine if t… https://t.co/OsO0HKPreG,['SergioAguero'],Twitter Web App,6,7,False
135836,1417142205844574219,,2021-07-19 15:20:05,"560038, 
AGE 18+
50-D1, 46-D2 slots,
#COVAXIN on 23-07-2021
@ MILANN HOSPITAL(INDIRA NAGAR)(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
189201,1438964645830795270,Global | #POTUSJoeBiden,2021-09-17 20:34:40,"CDC Study Finds #Moderna Vaccine Most Effective Against #COVID19
https://t.co/5cLlfX9yvn ~ #CovidVaccines","['Moderna', 'COVID19', 'CovidVaccines']",Twitter for Android,0,1,False
113042,1408316189659394051,,2021-06-25 06:48:39,"560076, 
AGE 18+
49-D1, 91-D2 slots,
#COVAXIN on 25-06-2021
@ APOLLO HOSPITAL 1(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
158167,1423580391844327425,Berlin,2021-08-06 09:43:08,Markets Morning Meeting🟠#DAX #Trading🟠#Forex Trading🟠#Bitcoin Trading🟠#Daytrading | #Gold | #NFP | #Moderna |… https://t.co/0YMQ5Srave,"['DAX', 'Trading', 'Forex', 'Bitcoin', 'Daytrading', 'Gold', 'NFP', 'Moderna']",Twitter Web App,0,1,False
13637,1365291830951116802,New Delhi,2021-02-26 13:25:13,Bharat Biotech International Limited today confirmed that the company has signed an agreement with Brazil for suppl… https://t.co/7TRq29DaiV,,Twitter for Android,0,0,False
134290,1414473633863331843,Singapore,2021-07-12 06:36:08,Fulcrum Commentary by Hoang Thi Ha - The public reactions to the arrivals of Covid-19 vaccines to Vietnam – one fro… https://t.co/AKyzkjaEWm,,Twitter Web App,3,2,False
81577,1399609823537373189,,2021-06-01 06:12:40,"@khaleejtimes @khaleejtimes It's a great news.
What about the people who had taken shots of #Sinopharm vaccine?",['Sinopharm'],Twitter for iPhone,0,0,False
103606,1405583247724011520,,2021-06-17 17:48:55,"@BharatBiotech Thank You for Covaxin  !
Your efforts will be noticed very soon 
#1stJab #COVAXIN","['1stJab', 'COVAXIN']",Twitter for iPhone,0,0,False
211926,1449939702568546306,"Bengaluru, India",2021-10-18 03:25:38,"Pincode: 560072
COVAXIN - Dose 1: 100 slots

Age: 18 and above  (All Ages)
Date: 19 Oct 2021
Fees: ₹1410
ESSENTIAL… https://t.co/QE1Ydp8LoP",,CowinAlertsBot,0,0,False
105139,1404851568034422785,Middle Georgia,2021-06-15 17:21:29,#pfizertrial #vaccinetrial #COVIDVaccination #COVID19 #Pfizer #PfizerBiontech fingers crossed that she didn’t get t… https://t.co/v9PfOW0JY1,"['pfizertrial', 'vaccinetrial', 'COVIDVaccination', 'COVID19', 'Pfizer', 'PfizerBiontech']",Twitter for iPhone,0,0,False
81513,1397404280949141509,Davao City,2021-05-26 04:08:37,"In all seriousness though, get vaccinated at once when you get the access and the chance. We all want to survive an… https://t.co/2nntGitaaz",,Twitter for iPhone,0,1,False
90070,1400682526646099968,"İstanbul, Türkiye",2021-06-04 05:15:12,#moderna hit 200$ target 📉📈📊 https://t.co/l2rlXYsHgG https://t.co/at9niI4q3C,['moderna'],Twitter for Android,0,0,False
116012,1409908511824257027,,2021-06-29 16:15:58,"560037, 
AGE 18+
100-D1, 100-D2 slots,
#COVAXIN on 30-06-2021
@ Apollo Cradle Brookefield(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
17823,1366278633002659841,भारत,2021-03-01 06:46:24,Liberals Feeling 😂😂#Covaxin https://t.co/f7qATRTzRa,['Covaxin'],Twitter for Android,2,1,False
172136,1431139557563641857,"Trincomalee, Sri Lanka ",2021-08-27 06:20:34,"Another two million doses of the Sinopharm COVID-19 vaccine will reach Sri Lanka tomorrow(28). Accordingly, seven m… https://t.co/nMnzi1coRa",,Twitter for Android,0,0,False
20774,1367094128736100353,"New Delhi, Bangalore",2021-03-03 12:46:54,"BIO-BREAKING: @BharatBiotech has released the first interim analysis of its #COVID19 vaccine, #COVAXIN. The whole v… https://t.co/cikSJeDqs2","['COVID19', 'COVAXIN']",Twitter Web App,2,2,False
150806,1421464317979934721,,2021-07-31 13:34:37,@US_FDA @SecBecerra @CDCgov @POTUS @VP @DrWoodcockFDA @CDCDirector I think it's time allow #EUA for foreign… https://t.co/ZFIDmKm9JY,['EUA'],Twitter for Android,0,1,False
187775,1439922835305209859,Afghanistan,2021-09-20 12:02:11,What #Pfizer says we must accept it? It is not safe and can cause to very dangerous diseases such as #myocraditis… https://t.co/PHyknE8Vbf,"['Pfizer', 'myocraditis']",Twitter for Android,0,0,False
692,1339653395062386689,United States,2020-12-17 19:27:13,"Got my #covid19vacccine 
Most awaited moments. I will give daily updates. Lot of people have many doubts. I recomme… https://t.co/DzZhFWlXPS",['covid19vacccine'],Twitter for iPhone,0,16,False
114104,1408053029601828864,,2021-06-24 13:22:57,"560076, 
AGE 18+
294-D1, 99-D2 slots,
#COVAXIN on 25-06-2021
@ Rainbow Hospital BG Road C1(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
109505,1406773532768362497,"Oyama-shi, Tochigi (栃木県小山市)",2021-06-21 00:38:41,"June 21, 2021 News:

📌Vietnam receives vaccines from China📌

#News #World #Asia #Vietnam #China #… https://t.co/XnqYK1T3bw","['News', 'World', 'Asia', 'Vietnam', 'China']",Twitter Web App,0,0,False
120939,1409188709216440329,Canada,2021-06-27 16:35:44,Got my 2nd shot #Moderna on Tuesday this week. 1st shot was #AstraZeneca Sore arm Wed. morning. Tired and took a na… https://t.co/RZc6bhZUp4,"['Moderna', 'AstraZeneca']",Twitter for iPhone,0,3,False
18851,1366391623710433280,"Kannauj, India",2021-03-01 14:15:24,Hon’ble PM @narendramodi We are all watching how you are making “Make in India” strong.  You are strengthening the… https://t.co/KYNJSIb3QA,,Twitter for Android,1,3,False
185776,1436623053736267778,Brussels,2021-09-11 09:30:01,"#ICYMI - #Czech health workers have thrown away over 14,000 doses of the #AstraZeneca vaccine within the past month… https://t.co/sUgmIcmQWy","['ICYMI', 'Czech', 'AstraZeneca']",Sprout Social,2,3,False
212767,1450106505685045258,South Africa,2021-10-18 14:28:27,"@sputnikvaccine I am still waiting... waiting for my #SouthAfrica to bring #SputnikV in.
Pres. #Ramaphosa
@CyrilRamaphosa
@HealthZA","['SouthAfrica', 'SputnikV', 'Ramaphosa']",Twitter for Android,0,1,False
28709,1371429520218202112,Jaffa Port,2021-03-15 11:54:12,The developers of the #SputnikV #coronavirus vaccine said they had reached production agreements in key European co… https://t.co/lldpHgZKgN,"['SputnikV', 'coronavirus']",Hootsuite Inc.,2,1,False
199828,1445433300613406724,USA ,2021-10-05 16:58:48,@WHO Give people a choice! They cannot just have the current “mRNA” technology of vaccines! They should also have a… https://t.co/DMugBZjJde,,Twitter for iPhone,4,28,False
8304,1360622169026396162,Northumberland coast UK,2021-02-13 16:09:38,Had the #PfizerBiontech #COVIDVaccine today in #northtyneside and feeling ok. Smooth operation #nhs doing a great j… https://t.co/KBj6g3OXXf,"['PfizerBiontech', 'COVIDVaccine', 'northtyneside', 'nhs']",Twitter for iPhone,1,5,False
44338,1379741993316716544,Utah,2021-04-07 10:25:00,New research suggests the protection the #Moderna vaccine gives against #covid19 lasts for at least six months. https://t.co/shimz3quLC,"['Moderna', 'covid19']",TweetDeck,1,6,False
137844,1415250746707120135,Srinagar,2021-07-14 10:04:06,"Single dose of Sputnik V vaccine triggers strong antibody response: Study

https://t.co/B7Bboagk7I

#SputnikV… https://t.co/fvsSRWHnvC",['SputnikV'],Twitter Web App,1,7,False
197790,1440881165993275395,"Bengaluru, India",2021-09-23 03:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/09 at 09:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/nftINW4Rhi","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",VaxBlr,0,0,False
194114,1443330297978888192,USA,2021-09-29 21:42:13,@anthonyfurey Wish I knew that before my kid got  #myocarditis from #Moderna,"['myocarditis', 'Moderna']",Twitter for iPhone,0,17,False
45426,1378477205441896453,,2021-04-03 22:39:11,Got my COVID vaccine! #vaccine #moderna #vaccinated #VaccinesSaveLives,"['vaccine', 'moderna', 'vaccinated', 'VaccinesSaveLives']",Twitter for iPhone,0,4,False
10693,1362393089130852356,,2021-02-18 13:26:39,"$OCGN :  yes,  the advaite is already approved by FDA if I am not wrong. A quicker test for COVID ...  Maybe they c… https://t.co/teKfC1m5f1",,Twitter Web App,1,6,False
178687,1433972746640314378,,2021-09-04 01:58:39,"Steely Jab - The Royal Scam!
#CovidVaccines #Covid19 #Moderna

https://t.co/g3N0kKaR5E","['CovidVaccines', 'Covid19', 'Moderna']",Twitter Web App,0,0,False
101564,1403672988361236484,,2021-06-12 11:18:14,@VEDALAM_0 @SonaliDhankar @RanaAyyub @rizwanahmed Despite the fact that #India records highest #COVID19 cases and d… https://t.co/JeLbUzLvPx,"['India', 'COVID19']",Twitter for iPhone,0,1,False
195400,1443047033498050562,,2021-09-29 02:56:37,"@WHO not giving Authorization for emergency use of @BharatBiotech's #COVAXIN explains the commitment of Mr.@DrTedros 
to China Government.",['COVAXIN'],Twitter for Android,0,0,False
212821,1450001305271865346,"Bengaluru, India",2021-10-18 07:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 18/10 at 01:00PM
FREE Slots 
#COVISHIELD - Dose1:2460, Dose2:… https://t.co/qAcUM0qapm","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",VaxBlr,0,1,False
150227,1420256634333323267,Fiji,2021-07-28 05:35:43,My 75-yr-old grandmother received her first dose of #Moderna 💉🦠vaccine at home this afternoon. Thank you @MOHFiji f… https://t.co/MiwQagep52,['Moderna'],Twitter for Android,13,157,False
121708,1408111885694685184,Toronto,2021-06-24 17:16:49,Moderna vaccines at Downsview Arena - NO LINES RIGHT NOW! All people from M postal codes @VaxHuntersCan closes at 6… https://t.co/YTTK1cfBED,,Twitter for iPhone,0,0,False
127542,1414825201494155265,"Chennai, India",2021-07-13 05:53:08,@Kit_Yates_Maths @chrischirp I am expecting./yet to get clear explanation for how IV vaccine induced antibody like… https://t.co/MTZmK7NSYP,,Twitter for Android,0,0,False
97537,1404009575167119361,,2021-06-13 09:35:42,"More than four lakh (4,48,760) #vaccine  doses are in the pipeline and will be received by the States and the… https://t.co/aFtekTlCnV",['vaccine'],Twitter Web App,0,0,False
13158,1366230266176368641,Turn on Notification 🔔,2021-03-01 03:34:13,"Lot of Messages:
》Leading from the front .1st one to take jab at 6:25 am on 01.03.2021 at AIIMS
》Dispelling all Fea… https://t.co/wXEvemPsBq",,Twitter for Android,456,2166,False
14199,1364605763763793920,Philadelphia,2021-02-24 15:59:01,@CNNSotu 240 million vaccines does not mean 240 vaccinations. I'm getting burn out on the doses that will actually… https://t.co/EQVzFuXgr4,,Twitter Web App,0,0,False
48132,1380902950235701249,"Hartford, CT",2021-04-10 15:18:13,"Anyone get a first hand lecture from an anti-vaxxer?  What is the lamest excuse you've heard And?  And yes, I am va… https://t.co/HBDAWQnG61",,Twitter for Android,0,0,False
73429,1395444480937889794,India,2021-05-20 18:21:05,@PMOIndia @drharshvardhan @MoHFW_INDIA sir We got #Covaxin on 19 April 2021 but on #CowinPortal it's showing Covish… https://t.co/j77yAiIPAl,"['Covaxin', 'CowinPortal']",Twitter for Android,1,0,False
